-3810000 , -7.03085735483901 , -3810000 , -6.888760988943226
-3820000 , -7.049416518941133 , -3820000 , -6.906808789359111
-3830000 , -7.067970998540326 , -3830000 , -6.924856087863969
-3840000 , -7.086559189830265 , -3840000 , -6.942916185100053
-3850000 , -7.105107730148952 , -3850000 , -6.961006982560716
-3860000 , -7.123657190637858 , -3860000 , -6.979068083618857
-3870000 , -7.142211921192564 , -3870000 , -6.997141314193522
-3880000 , -7.160773009286962 , -3880000 , -7.015210027568929
-3890000 , -7.179322051516679 , -3890000 , -7.033276900603899
-3900000 , -7.197897360423553 , -3900000 , -7.0514226573221865
-3910000 , -7.216469825167934 , -3910000 , -7.069466777057196
-3920000 , -7.235056678028466 , -3920000 , -7.087590198734714
-3930000 , -7.253647546177224 , -3930000 , -7.1056169188874
-3940000 , -7.272204535331557 , -3940000 , -7.123694081098455
-3950000 , -7.290775243387339 , -3950000 , -7.141751752431235
-3960000 , -7.3093595030408895 , -3960000 , -7.159870656909496
-3970000 , -7.32792970918564 , -3970000 , -7.177941796188208
-3980000 , -7.346506189218249 , -3980000 , -7.196041293440032
-3990000 , -7.36509086713099 , -3990000 , -7.214121885376449
-4000000 , -7.383679058420932 , -4000000 , -7.232218873073132
-4010000 , -7.402274360117109 , -4010000 , -7.250339534239992
-4020000 , -7.420857950555956 , -4020000 , -7.268422217472359
-4030000 , -7.439444217853621 , -4030000 , -7.286515106228975
-4040000 , -7.458044371356409 , -4040000 , -7.304610588192571
-4050000 , -7.476638083667664 , -4050000 , -7.3227087470149845
-4060000 , -7.495237651607583 , -4060000 , -7.3408020540307914
-4070000 , -7.513846421249696 , -4070000 , -7.358939110957919
-4080000 , -7.532462803209071 , -4080000 , -7.37695027186872
-4090000 , -7.551046979210784 , -4090000 , -7.395042240455117
-4100000 , -7.569624295761774 , -4100000 , -7.41311588928897
-4110000 , -7.58825297454135 , -4110000 , -7.4312373033223755
-4120000 , -7.606844930164002 , -4120000 , -7.449291879537145
-4130000 , -7.625433288757623 , -4130000 , -7.467395475729036
-4140000 , -7.644041556488704 , -4140000 , -7.48550944474885
-4150000 , -7.662654926981909 , -4150000 , -7.503599322039294
-4160000 , -7.681276913614438 , -4160000 , -7.521704340312433
-4170000 , -7.699885097693683 , -4170000 , -7.539772300821297
-4180000 , -7.7184955403725555 , -4180000 , -7.557905091504681
-4190000 , -7.737112926153988 , -4190000 , -7.575962260926431
-4200000 , -7.7557463730883365 , -4200000 , -7.59405063248379
-4210000 , -7.774361500270142 , -4210000 , -7.612146281751062
-4220000 , -7.792999380751907 , -4220000 , -7.6302921221211895
-4230000 , -7.811597275655067 , -4230000 , -7.648345945469416
-4240000 , -7.830222524709281 , -4240000 , -7.666503915356064
-4250000 , -7.848835225987781 , -4250000 , -7.684581830433661
-4260000 , -7.867489418577975 , -4260000 , -7.702728590974008
-4270000 , -7.886102287160153 , -4270000 , -7.720796802438384
-4280000 , -7.90473966573089 , -4280000 , -7.738862253392108
-4290000 , -7.923370017547228 , -4290000 , -7.7569562296226175
-4300000 , -7.941987068721309 , -4300000 , -7.775079483996461
-4310000 , -7.960606211191343 , -4310000 , -7.7931722054494
-4320000 , -7.979243924369431 , -4320000 , -7.811254637726253
-4330000 , -7.99789000273133 , -4330000 , -7.8293963791563135
-4340000 , -8.01652989085721 , -4340000 , -7.847500979170261
